gallery_slug,photo_name,photo_slug,source_filename,source_path,full_description,date_or_century,location,material,dimensions,museum_or_collection,institution_or_owner,accession_number,sort_order,parse_method,parse_warning,image_url,destination_url,alt_text,caption,open_in_new_tab,original_image_url,original_destination_url,original_filename
liturgy-and-the-sacraments-2,CIBORIUM,liturgy-and-the-sacraments-2-ciborium-4,082-DSC01820-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/082-DSC01820-scaled.jpg,"CIBORIUM

Silverware

From Santa Rosa de Lima Parish, Alcoy, Cebu

Height: 4.5""

Archdiocesan Museum of Cebu

Cebu City

Accession no. AMC-RO-SV-028",,Cebu City,,"Height: 4.5""",Archdiocesan Museum of Cebu,"From Santa Rosa de Lima Parish, Alcoy, Cebu",AMC-RO-SV-028,36,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): Silverware,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01818-1-scaled.jpg,https://thekabilincenter.org/ciborium-4/,CIBORIUM,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01820-768x431.jpg,https://thekabilincenter.org/ciborium-4/,DSC01820-768x431.jpg
liturgy-and-the-sacraments-2,SMALL CAULDRONS,liturgy-and-the-sacraments-2-small-cauldrons,083-DSC01203-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/083-DSC01203-scaled.jpg,"SMALL CAULDRONS

Brass

Height: 10cm

Archdiocesan Shrine of San Miguel Arcangel

Argao, Cebu

Accession no. APM-RO-SV-067",,"Argao, Cebu",Brass,Height: 10cm,,Archdiocesan Shrine of San Miguel Arcangel,APM-RO-SV-067,37,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01204-scaled.jpg,https://thekabilincenter.org/small-cauldrons/,SMALL CAULDRONS,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01203-768x431.jpg,https://thekabilincenter.org/small-cauldrons/,DSC01203-768x431.jpg
liturgy-and-the-sacraments-2,SILVER-PLATED BRASS INCENSE BURNER,liturgy-and-the-sacraments-2-silver-plated-brass-incense-burner,084-DSC01209-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/084-DSC01209-scaled.jpg,"SILVER-PLATED BRASS INCENSE BURNER

silver-plated brass

Height: 20cm

Archdiocesan Shrine of San Miguel Arcangel

Argao, Cebu

Accession no. APM-RO-SV-068",,"Argao, Cebu",silver-plated brass,Height: 20cm,,Archdiocesan Shrine of San Miguel Arcangel,APM-RO-SV-068,38,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01213-scaled.jpg,https://thekabilincenter.org/silver-plated-brass-incense-burner/,SILVER-PLATED BRASS INCENSE BURNER,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01209-768x431.jpg,https://thekabilincenter.org/silver-plated-brass-incense-burner/,DSC01209-768x431.jpg
liturgy-and-the-sacraments-2,HOSTIANO (HOST MAKER),liturgy-and-the-sacraments-2-hostiano-host-maker,090-DSC00040-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/090-DSC00040-scaled.jpg,"HOSTIANO (HOST MAKER)

Steel

Height: 69cm

Archdiocesan Shrine of Santa Ana

Barili , Cebu

Accession no. BAPM-RO-SV-006",,"Barili , Cebu",,Height: 69cm,,Archdiocesan Shrine of Santa Ana,BAPM-RO-SV-006,39,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): Steel,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00040-1-scaled.jpg,https://thekabilincenter.org/hostiano-host-maker/,HOSTIANO (HOST MAKER),,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00040-768x1369.jpg,https://thekabilincenter.org/hostiano-host-maker/,DSC00040-768x1369.jpg
liturgy-and-the-sacraments-2,CANDLE HOLDER,liturgy-and-the-sacraments-2-candle-holder,021-1-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/021-1-scaled.jpg,"CANDLE HOLDER

Archdiocesan Museum of Cebu

Cebu City",,Cebu City,,,Archdiocesan Museum of Cebu,,,40,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/1-6.jpg,https://thekabilincenter.org/candle-holder/,CANDLE HOLDER,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/1-1-768x714.jpg,https://thekabilincenter.org/candle-holder/,1-1-768x714.jpg
liturgy-and-the-sacraments-2,CANDLE HOLDER,liturgy-and-the-sacraments-2-candle-holder-2,096-DSC00136-1-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/096-DSC00136-1-scaled.jpg,"CANDLE HOLDER

Archdiocesan Museum of Cebu

Cebu City",,Cebu City,,,Archdiocesan Museum of Cebu,,,41,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00136-3-scaled.jpg,https://thekabilincenter.org/candle-holder-2/,CANDLE HOLDER,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00136-1-768x1369.jpg,https://thekabilincenter.org/candle-holder-2/,DSC00136-1-768x1369.jpg
liturgy-and-the-sacraments-2,CANDLE HOLDER,liturgy-and-the-sacraments-2-candle-holder-3,102-1-2-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/102-1-2-scaled.jpg,"CANDLE HOLDER

Archdiocesan Museum of Cebu

Cebu City",,Cebu City,,,Archdiocesan Museum of Cebu,,,42,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00476-1-scaled.jpg,https://thekabilincenter.org/candle-holder-3/,CANDLE HOLDER,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/1-2-768x1369.jpg,https://thekabilincenter.org/candle-holder-3/,1-2-768x1369.jpg
liturgy-and-the-sacraments-2,CANDLE HOLDER,liturgy-and-the-sacraments-2-candle-holder-4,108-DSC00027-2-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/108-DSC00027-2-scaled.jpg,"CANDLE HOLDER

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon , Cebu",,"Boljoon , Cebu",,,,Nuestra Señora del Patrocinio de Maria Parish Church,,43,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00239-scaled.jpg,https://thekabilincenter.org/candle-holder-4/,CANDLE HOLDER,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00027-2-768x1369.jpg,https://thekabilincenter.org/candle-holder-4/,DSC00027-2-768x1369.jpg
liturgy-and-the-sacraments-2,CANDLE HOLDER,liturgy-and-the-sacraments-2-candle-holder-4-2,109-DSC00233-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/109-DSC00233-scaled.jpg,"CANDLE HOLDER

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon , Cebu",,"Boljoon , Cebu",,,,Nuestra Señora del Patrocinio de Maria Parish Church,,44,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00239-scaled.jpg,https://thekabilincenter.org/candle-holder-4/,CANDLE HOLDER,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00233-768x1369.jpg,https://thekabilincenter.org/candle-holder-4/,DSC00233-768x1369.jpg
liturgy-and-the-sacraments-2,CANDLE HOLDER,liturgy-and-the-sacraments-2-candle-holder-5,110-DSC01133-2-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/110-DSC01133-2-scaled.jpg,"CANDLE HOLDER

Height: 26cm

Santo Tomas de Villanueva Parish Church

Danao City, Cebu

Accession no. STVP-RO-SV-001",,"Danao City, Cebu",,Height: 26cm,,Santo Tomas de Villanueva Parish Church,STVP-RO-SV-001,45,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01139-2-scaled.jpg,https://thekabilincenter.org/candle-holder-5/,CANDLE HOLDER,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01133-2-768x1696.jpg,https://thekabilincenter.org/candle-holder-5/,DSC01133-2-768x1696.jpg
liturgy-and-the-sacraments-2,LITURGICAL OBJECTS,liturgy-and-the-sacraments-2-liturgical-objects,111-DSC00147-1-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/111-DSC00147-1-scaled.jpg,"LITURGICAL OBJECTS

Archdiocesan Museum of Cebu

Cebu City",,Cebu City,,,Archdiocesan Museum of Cebu,,,46,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00147-2-scaled.jpg,https://thekabilincenter.org/liturgical-objects/,LITURGICAL OBJECTS,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00147-1-768x1369.jpg,https://thekabilincenter.org/liturgical-objects/,DSC00147-1-768x1369.jpg
liturgy-and-the-sacraments-2,TABERNACOLO,liturgy-and-the-sacraments-2-tabernacolo,112-DSC02021-1-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/112-DSC02021-1-scaled.jpg,"TABERNACOLO

Silverware

Height: 6""

Archdiocesan Museum of Cebu

Cebu City

Accession no. AMC-RO-SV-027",,Cebu City,,"Height: 6""",Archdiocesan Museum of Cebu,,AMC-RO-SV-027,47,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): Silverware,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC02021-2-scaled.jpg,https://thekabilincenter.org/tabernacolo/,TABERNACOLO,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC02021-1-768x1369.jpg,https://thekabilincenter.org/tabernacolo/,DSC02021-1-768x1369.jpg
liturgy-and-the-sacraments-2,LITURGICAL OBJECTS,liturgy-and-the-sacraments-2-liturgical-objects-2,113-DSC00177-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/113-DSC00177-scaled.jpg,"LITURGICAL OBJECTS

Archdiocesan Museum of Cebu

Cebu City",,Cebu City,,,Archdiocesan Museum of Cebu,,,48,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00177-1-scaled.jpg,https://thekabilincenter.org/liturgical-objects-2/,LITURGICAL OBJECTS,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00177-768x1369.jpg,https://thekabilincenter.org/liturgical-objects-2/,DSC00177-768x1369.jpg
liturgy-and-the-sacraments-2,TABERNACLE,liturgy-and-the-sacraments-2-tabernacle,114-DSC01959-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/114-DSC01959-scaled.jpg,"TABERNACLE

Height: 54cm

National Shrine of Nuestra Señora Virgen de la Regla

Lapu-Lapu City, Cebu

Accession no. VDRP-RO-SV-021",,"Lapu-Lapu City, Cebu",,Height: 54cm,,National Shrine of Nuestra Señora Virgen de la Regla,VDRP-RO-SV-021,49,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01968-2-scaled.jpg,https://thekabilincenter.org/tabernacle/,TABERNACLE,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01959-768x1369.jpg,https://thekabilincenter.org/tabernacle/,DSC01959-768x1369.jpg
liturgy-and-the-sacraments-2,PORTAPAZ,liturgy-and-the-sacraments-2-portapaz-2,115-DSC00005-2-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/115-DSC00005-2-scaled.jpg,"PORTAPAZ

96% silver 96%

Height : 8.5cm

Boljoon Parish Museum

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon, Cebu

Accession no. BPM-RO-SV-001",,"Boljoon, Cebu",96% silver 96%,Height : 8.5cm,Boljoon Parish Museum,Nuestra Señora del Patrocinio de Maria Parish Church,BPM-RO-SV-001,50,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00006-2-scaled.jpg,https://thekabilincenter.org/portapaz-2/,PORTAPAZ,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00005-2-768x1369.jpg,https://thekabilincenter.org/portapaz-2/,DSC00005-2-768x1369.jpg
liturgy-and-the-sacraments-2,LITURGICAL OBJECTS,liturgy-and-the-sacraments-2-liturgical-objects-3,116-DSC00295-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/116-DSC00295-scaled.jpg,"LITURGICAL OBJECTS

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon , Cebu",,"Boljoon , Cebu",,,,Nuestra Señora del Patrocinio de Maria Parish Church,,51,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00295-1-scaled.jpg,https://thekabilincenter.org/liturgical-objects-3/,LITURGICAL OBJECTS,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00295-768x431.jpg,https://thekabilincenter.org/liturgical-objects-3/,DSC00295-768x431.jpg
liturgy-and-the-sacraments-2,RUEDAS,liturgy-and-the-sacraments-2-ruedas,117-DSC00499-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/117-DSC00499-scaled.jpg,"RUEDAS

Height: 34""

Archdiocesan Museum of Cebu

Cebu City

Accession no. AMC-RO-SV-042",,Cebu City,,"Height: 34""",Archdiocesan Museum of Cebu,,AMC-RO-SV-042,52,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00499-1-scaled.jpg,https://thekabilincenter.org/ruedas/,RUEDAS,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00499-768x1482.jpg,https://thekabilincenter.org/ruedas/,DSC00499-768x1482.jpg
liturgy-and-the-sacraments-2,RUEDAS,liturgy-and-the-sacraments-2-ruedas-2,118-DSC00267-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/118-DSC00267-scaled.jpg,"RUEDAS

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon , Cebu",,"Boljoon , Cebu",,,,Nuestra Señora del Patrocinio de Maria Parish Church,,53,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00267-1-scaled.jpg,https://thekabilincenter.org/ruedas-2/,RUEDAS,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00267-768x1369.jpg,https://thekabilincenter.org/ruedas-2/,DSC00267-768x1369.jpg
liturgy-and-the-sacraments-2,CHURCH BELL,liturgy-and-the-sacraments-2-church-bell,119-DSC01330-2-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/119-DSC01330-2-scaled.jpg,"CHURCH BELL

Brass

Height : 17.5cm

Archdiocesan Shrine of San Nicolas de Tolentino Parish

Cebu City

Accession no. SNP-RO-SV- 007",,Cebu City,Brass,Height : 17.5cm,,Archdiocesan Shrine of San Nicolas de Tolentino Parish,SNP-RO-SV- 007,54,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01330-2-1-scaled.jpg,https://thekabilincenter.org/church-bell/,CHURCH BELL,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01330-2-768x1369.jpg,https://thekabilincenter.org/church-bell/,DSC01330-2-768x1369.jpg
liturgy-and-the-sacraments-2,BELLS,liturgy-and-the-sacraments-2-bells,125-DSC03305.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/125-DSC03305.jpg,"BELLS

Wooden base

Saints Peter and Paul Parish Church

Santa Fe, Bantayan Island, Cebu

Accession no. BIPM-RO-SV-005",,"Santa Fe, Bantayan Island, Cebu",Wooden base,,,Saints Peter and Paul Parish Church,BIPM-RO-SV-005,55,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC03305-1.jpg,https://thekabilincenter.org/bells/,BELLS,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC03305-768x1124.jpg,https://thekabilincenter.org/bells/,DSC03305-768x1124.jpg
liturgy-and-the-sacraments-2,MATRACA,liturgy-and-the-sacraments-2-matraca,131-1-3-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/131-1-3-scaled.jpg,"MATRACA

Height: 41cm

Archdiocesan Shrine of San Miguel Arcangel

Argao, Cebu

Accession no. APM-RO-SV-077",,"Argao, Cebu",,Height: 41cm,,Archdiocesan Shrine of San Miguel Arcangel,APM-RO-SV-077,56,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/1-8-scaled.jpg,https://thekabilincenter.org/matraca/,MATRACA,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/1-3-768x1369.jpg,https://thekabilincenter.org/matraca/,1-3-768x1369.jpg
liturgy-and-the-sacraments-2,MATRACA,liturgy-and-the-sacraments-2-matraca-2,132-DSC00448-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/132-DSC00448-scaled.jpg,"MATRACA

Height: 16.5""

Archdiocesan Museum of Cebu

Cebu City

Accession no. AMC-RO-SV-041",,Cebu City,,"Height: 16.5""",Archdiocesan Museum of Cebu,,AMC-RO-SV-041,57,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00448-1-scaled.jpg,https://thekabilincenter.org/matraca-2/,MATRACA,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00448-768x431.jpg,https://thekabilincenter.org/matraca-2/,DSC00448-768x431.jpg
liturgy-and-the-sacraments-2,LITURGICAL OBJECTS,liturgy-and-the-sacraments-2-liturgical-objects-4,133-DSC00629-2-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/133-DSC00629-2-scaled.jpg,"LITURGICAL OBJECTS

Dimensions: 45.5 x 18cm

Santo Tomas de Villanueva Parish Church

Danao City, Cebu

Accession no. STVP-RO-SV-019",,"Danao City, Cebu",,Dimensions: 45.5 x 18cm,,Santo Tomas de Villanueva Parish Church,STVP-RO-SV-019,58,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00632-2-scaled.jpg,https://thekabilincenter.org/liturgical-objects-4/,LITURGICAL OBJECTS,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00629-2-768x1369.jpg,https://thekabilincenter.org/liturgical-objects-4/,DSC00629-2-768x1369.jpg
liturgy-and-the-sacraments-2,LITURGICAL OBJECTS,liturgy-and-the-sacraments-2-liturgical-objects-5,134-DSC01157-2-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/134-DSC01157-2-scaled.jpg,"LITURGICAL OBJECTS

Height: 230cm

Santo Tomas de Villanueva Parish Church

Danao City, Cebu

Accession no. STVP-RO-SV-031",,"Danao City, Cebu",,Height: 230cm,,Santo Tomas de Villanueva Parish Church,STVP-RO-SV-031,59,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01157-2-1-scaled.jpg,https://thekabilincenter.org/liturgical-objects-5/,LITURGICAL OBJECTS,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01157-2-768x1369.jpg,https://thekabilincenter.org/liturgical-objects-5/,DSC01157-2-768x1369.jpg
liturgy-and-the-sacraments-2,SILVER GUIDON,liturgy-and-the-sacraments-2-silver-guidon,140-1-4-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/140-1-4-scaled.jpg,"SILVER GUIDON

Flag dimensions: 40cm x 41.5cm

Saints Peter and Paul Parish Church

Santa Fe, Bantayan Island, Cebu

Accession no. BIPM-RO-SV-012",,"Santa Fe, Bantayan Island, Cebu",,Flag dimensions: 40cm x 41.5cm,,Saints Peter and Paul Parish Church,BIPM-RO-SV-012,60,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00014-2-scaled.jpg,https://thekabilincenter.org/silver-guidon/,SILVER GUIDON,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/1-4-768x1369.jpg,https://thekabilincenter.org/silver-guidon/,1-4-768x1369.jpg
liturgy-and-the-sacraments-2,ORIMON,liturgy-and-the-sacraments-2-orimon,141-DSC00234-2-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/141-DSC00234-2-scaled.jpg,"ORIMON

Saints Peter and Paul Parish Church

Santa Fe, Bantayan Island, Cebu

Accession no. BIPM-RO-SV-015",,"Santa Fe, Bantayan Island, Cebu",,,,Saints Peter and Paul Parish Church,BIPM-RO-SV-015,61,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00286-2-scaled.jpg,https://thekabilincenter.org/orimon/,ORIMON,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00234-2-768x1525.jpg,https://thekabilincenter.org/orimon/,DSC00234-2-768x1525.jpg
liturgy-and-the-sacraments-2,BOOK HOLDER,liturgy-and-the-sacraments-2-book-holder,142-DSC00553-2-scaled.jpg,../tod-gallery-images/liturgy-and-the-sacraments-2/142-DSC00553-2-scaled.jpg,"BOOK HOLDER

Height: 23.5cm

Santo Tomas de Villanueva Parish Church

Danao City, Cebu

Accession no. STVP-RO-SV-006",,"Danao City, Cebu",,Height: 23.5cm,,Santo Tomas de Villanueva Parish Church,STVP-RO-SV-006,62,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00560-2-scaled.jpg,https://thekabilincenter.org/book-holder/,BOOK HOLDER,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00553-2-768x431.jpg,https://thekabilincenter.org/book-holder/,DSC00553-2-768x431.jpg
painting-the-sacred,RELIEF CARVING OF THE CRUCIFIXION,painting-the-sacred-relief-carving-of-the-crucifixion,002-DSC00558-2-scaled.jpg,../tod-gallery-images/painting-the-sacred/002-DSC00558-2-scaled.jpg,"RELIEF CARVING OF THE CRUCIFIXION

wood

Height: 70""

Archdiocesan Museum of Cebu

Cebu City

Accession no. AMC-RO- A-014",,Cebu City,wood,"Height: 70""",Archdiocesan Museum of Cebu,,AMC-RO- A-014,1,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00565-2-scaled.jpg,https://thekabilincenter.org/relief-carving-of-the-crucifixion/,RELIEF CARVING OF THE CRUCIFIXION,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00558-2-768x1369.jpg,https://thekabilincenter.org/relief-carving-of-the-crucifixion/,DSC00558-2-768x1369.jpg
painting-the-sacred,THE BAPTISM OF JESUS,painting-the-sacred-the-baptism-of-jesus,008-DSC00448-2-scaled.jpg,../tod-gallery-images/painting-the-sacred/008-DSC00448-2-scaled.jpg,"THE BAPTISM OF JESUS

Painted by Ricardo V. Avila

Dated Dec. 1937 at San Nicolas, Cebu

Archival Holdings

Catmon, Cebu

Accession no. SGP-RO-SV-007",,"Dated Dec. 1937 at San Nicolas, Cebu

Catmon, Cebu",Painted by Ricardo V. Avila,,,,SGP-RO-SV-007,2,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): Archival Holdings,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00448-2-scaled.jpg,https://thekabilincenter.org/the-baptism-of-jesus/,THE BAPTISM OF JESUS,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00448-2-768x1369.jpg,https://thekabilincenter.org/the-baptism-of-jesus/,DSC00448-2-768x1369.jpg
painting-the-sacred,SACRED HEART OF JESUS,painting-the-sacred-sacred-heart-of-jesus-8,009-DSC01770-2-scaled.jpg,../tod-gallery-images/painting-the-sacred/009-DSC01770-2-scaled.jpg,"SACRED HEART OF JESUS

painting by P.C. Pino (1991)

oil on canvas

Dimensions: 87cm x 59.9cm

:

National Shrine of Nuestra Señora Virgen de la Regla

Lapu-Lapu City, Cebu

Accession no. VDRP-A-SV-001",,"Lapu-Lapu City, Cebu",oil on canvas,Dimensions: 87cm x 59.9cm,,National Shrine of Nuestra Señora Virgen de la Regla,VDRP-A-SV-001,3,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): painting by P.C. Pino (1991) | :,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01778-2-scaled.jpg,https://thekabilincenter.org/sacred-heart-of-jesus-8/,SACRED HEART OF JESUS,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01770-2-768x1369.jpg,https://thekabilincenter.org/sacred-heart-of-jesus-8/,DSC01770-2-768x1369.jpg
painting-the-sacred,OUR LADY OF THE SACRED HEART,painting-the-sacred-our-lady-of-the-sacred-heart-2,010-DSC01797-2-scaled.jpg,../tod-gallery-images/painting-the-sacred/010-DSC01797-2-scaled.jpg,"OUR LADY OF THE SACRED HEART

C. Pino, year 1991

oil on canvas

Dimensions: 87cm x 59.9cm

National Shrine of Nuestra Señora Virgen de la Regla

Lapu-Lapu City, Cebu

Accession no. VDRP-A-SV-002",,"Lapu-Lapu City, Cebu",oil on canvas,Dimensions: 87cm x 59.9cm,,National Shrine of Nuestra Señora Virgen de la Regla,VDRP-A-SV-002,4,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,"Unresolved description block(s): C. Pino, year 1991",https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01814-scaled.jpg,https://thekabilincenter.org/our-lady-of-the-sacred-heart-2/,OUR LADY OF THE SACRED HEART,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01797-2-768x1369.jpg,https://thekabilincenter.org/our-lady-of-the-sacred-heart-2/,DSC01797-2-768x1369.jpg
painting-the-sacred,the-crossing-of-the-dead-sea-with-moses,painting-the-sacred-the-crossing-of-the-dead-sea-with-moses,011-DSC01832-scaled.jpg,../tod-gallery-images/painting-the-sacred/011-DSC01832-scaled.jpg,,,,,,,,,5,parent_anchor_img+missing_child_post+attachment_metadata+missing,Destination child post was not found in the XML. No photo description was found. No photo description was found.,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01832-768x431.jpg,https://thekabilincenter.org/the-crossing-of-the-dead-sea-with-moses/,the-crossing-of-the-dead-sea-with-moses,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01832-768x431.jpg,https://thekabilincenter.org/the-crossing-of-the-dead-sea-with-moses/,DSC01832-768x431.jpg
