name,slug,gallery_slug,image_filename,image_path,image_url,destination_url,alt_text,caption,description,sort_order,open_in_new_tab,original_image_url,original_destination_url,original_filename,parse_method,parse_warning
CHAIRS IN THE LITURGY,sacred-furnishings-chairs-in-the-liturgy-2,sacred-furnishings,004-DSC00684-scaled.jpg,../tod-gallery-images/sacred-furnishings/004-DSC00684-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00684-1-scaled.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-2/,CHAIRS IN THE LITURGY,,"CHAIRS IN THE LITURGY

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon, Cebu

Accession no. BPM-A-SV-001 or BPM-A-SV-002",2,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00684-768x431.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-2/,DSC00684-768x431.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
CHAIRS IN THE LITURGY,sacred-furnishings-chairs-in-the-liturgy-3,sacred-furnishings,005-DSC00423-1-scaled.jpg,../tod-gallery-images/sacred-furnishings/005-DSC00423-1-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00426-scaled.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-3/,CHAIRS IN THE LITURGY,,"CHAIRS IN THE LITURGY

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon, Cebu",3,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00423-1-768x1369.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-3/,DSC00423-1-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
CHAIRS IN THE LITURGY,sacred-furnishings-chairs-in-the-liturgy-4,sacred-furnishings,006-DSC00403-scaled.jpg,../tod-gallery-images/sacred-furnishings/006-DSC00403-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00403-1-scaled.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-4/,CHAIRS IN THE LITURGY,,"CHAIRS IN THE LITURGY

Height : 120cm

Boljoon Parish Museum

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon, Cebu

Accession no. BPM-RO-SV-016",4,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00403-768x1369.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-4/,DSC00403-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
CHAIRS IN THE LITURGY,sacred-furnishings-chairs-in-the-liturgy-5,sacred-furnishings,007-DSC00388-scaled.jpg,../tod-gallery-images/sacred-furnishings/007-DSC00388-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00388-1-scaled.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-5/,CHAIRS IN THE LITURGY,,"CHAIRS IN THE LITURGY

Height : 111cm

Boljoon Parish Museum

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon, Cebu

Accession no. BPM-RO-SV-017",5,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00388-768x1369.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-5/,DSC00388-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
CONFESSIONAL BOX,sacred-furnishings-confessional-box,sacred-furnishings,008-DSC01709.jpg,../tod-gallery-images/sacred-furnishings/008-DSC01709.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01719-scaled.jpg,https://thekabilincenter.org/confessional-box/,CONFESSIONAL BOX,,"CONFESSIONAL BOX

Height : 208cm

Archival Holdings

Archdiocesan Shrine of Saint James the Apostle

Compostela, Cebu

Accession no. SDC-RO-SV- 008",6,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01709-768x1117.jpg,https://thekabilincenter.org/confessional-box/,DSC01709-768x1117.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
CHAIRS IN THE LITURGY,sacred-furnishings-chairs-in-the-liturgy-6,sacred-furnishings,009-DSC00543-scaled.jpg,../tod-gallery-images/sacred-furnishings/009-DSC00543-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00543-1-scaled.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-6/,CHAIRS IN THE LITURGY,,"CHAIRS IN THE LITURGY

Archdiocesan Museum of Cebu

Cebu City",7,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00543-768x1369.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-6/,DSC00543-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
LUDHANAN (KNEELER),sacred-furnishings-ludhanan-kneeler,sacred-furnishings,010-DSC00118-3-scaled.jpg,../tod-gallery-images/sacred-furnishings/010-DSC00118-3-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00118-3-1-scaled.jpg,https://thekabilincenter.org/ludhanan-kneeler/,LUDHANAN (KNEELER),,"LUDHANAN (KNEELER)

Height: 90cm

Our Lady of the Immaculate Conception Parish Church

Oslob , Cebu

Accession no. ICP-O-RO-SV-016",8,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00118-3-768x1369.jpg,https://thekabilincenter.org/ludhanan-kneeler/,DSC00118-3-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
CHAIRS IN THE LITURGY,sacred-furnishings-chairs-in-the-liturgy-7,sacred-furnishings,011-1-DSC00323-scaled.jpg,../tod-gallery-images/sacred-furnishings/011-1-DSC00323-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00335-scaled.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-7/,CHAIRS IN THE LITURGY,,"CHAIRS IN THE LITURGY

Height: 110cm

San Guillermo de Aquitania Parish Church

Dalaguete, Cebu

Accession no. DPM-RO-SV- 036",9,true,https://thekabilincenter.org/wp-content/uploads/2023/11/1-DSC00323-768x1369.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-7/,1-DSC00323-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
EPISCOPAL CHAIR,sacred-furnishings-episcopal-chair,sacred-furnishings,012-DSC01193-scaled.jpg,../tod-gallery-images/sacred-furnishings/012-DSC01193-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01197-scaled.jpg,https://thekabilincenter.org/episcopal-chair/,EPISCOPAL CHAIR,,"EPISCOPAL CHAIR

Polychromed wood

Height: 98cm

Archdiocesan Shrine of San Miguel Arcangel

Argao , Cebu

Accession no. APM-RO-SV-078",10,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01193-768x1369.jpg,https://thekabilincenter.org/episcopal-chair/,DSC01193-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
CHAIRS IN THE LITURGY,sacred-furnishings-chairs-in-the-liturgy-8,sacred-furnishings,013-DSC03387.jpg,../tod-gallery-images/sacred-furnishings/013-DSC03387.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC03387-1.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-8/,CHAIRS IN THE LITURGY,,"CHAIRS IN THE LITURGY

Height: 102cm

Saints Peter and Paul Parish Church

Santa Fe, Bantayan Island, Cebu

Accession no. BIPM-RO-SV-007",11,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC03387-768x970.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-8/,DSC03387-768x970.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
CHAIRS IN THE LITURGY,sacred-furnishings-chairs-in-the-liturgy-9,sacred-furnishings,014-DSC03362-1-scaled.jpg,../tod-gallery-images/sacred-furnishings/014-DSC03362-1-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC03362-2-scaled.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-9/,CHAIRS IN THE LITURGY,,"CHAIRS IN THE LITURGY

Height: 82.5cm

Saints Peter and Paul Parish Church

Santa Fe, Bantayan Island, Cebu

Accession no. BIPM-RO-SV-006",12,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC03362-1-768x1369.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-9/,DSC03362-1-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SILLA EPISCOPAL,sacred-furnishings-silla-episcopal,sacred-furnishings,015-DSC03444-scaled.jpg,../tod-gallery-images/sacred-furnishings/015-DSC03444-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC03444-1-scaled.jpg,https://thekabilincenter.org/silla-episcopal/,SILLA EPISCOPAL,,"SILLA EPISCOPAL

Height: 114cm

Saints Peter and Paul Parish Church

Santa Fe, Bantayan Island, Cebu

Accession no. BIPM-RO-SV-009",13,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC03444-768x1369.jpg,https://thekabilincenter.org/silla-episcopal/,DSC03444-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
CHAIRS IN THE LITURGY,sacred-furnishings-chairs-in-the-liturgy-10,sacred-furnishings,016-DSC00374-scaled.jpg,../tod-gallery-images/sacred-furnishings/016-DSC00374-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00374-1-scaled.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-10/,CHAIRS IN THE LITURGY,,"CHAIRS IN THE LITURGY

Height : 100cm

Boljoon Parish Museum

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon, Cebu

Accession no. BPM-RO-SV-018",14,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00374-768x1369.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-10/,DSC00374-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
ALTAR,sacred-furnishings-altar-2,sacred-furnishings,082-DSC00586-scaled.jpg,../tod-gallery-images/sacred-furnishings/082-DSC00586-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00586-1-scaled.jpg,https://thekabilincenter.org/altar-2/,ALTAR,,"ALTAR

Archdiocesan Museum of Cebu

Cebu City",15,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00586-768x431.jpg,https://thekabilincenter.org/altar-2/,DSC00586-768x431.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
ORNA,sacred-furnishings-orna,sacred-furnishings,027-DSC00415-scaled.jpg,../tod-gallery-images/sacred-furnishings/027-DSC00415-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00451-3-scaled.jpg,https://thekabilincenter.org/orna/,ORNA,,"ORNA

Height: 110cm

San Nicolas de Tolentino Parish Church

Malabuyoc, Cebu

Accession no. SNDTP-M-RO-SV-009",16,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00415-768x1369.jpg,https://thekabilincenter.org/orna/,DSC00415-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
TABERNACLE,sacred-furnishings-tabernacle-2,sacred-furnishings,028-DSC00605-scaled.jpg,../tod-gallery-images/sacred-furnishings/028-DSC00605-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00605-1-scaled.jpg,https://thekabilincenter.org/tabernacle-2/,TABERNACLE,,"TABERNACLE

Height: 50""

Archdiocesan Museum of Cebu

Cebu City

Accession no. AMC-RO-SV-060",17,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00605-768x1369.jpg,https://thekabilincenter.org/tabernacle-2/,DSC00605-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
AMBO,sacred-furnishings-ambo,sacred-furnishings,029-DSC02653-scaled.jpg,../tod-gallery-images/sacred-furnishings/029-DSC02653-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC02653-1-scaled.jpg,https://thekabilincenter.org/ambo/,AMBO,,"AMBO

Height: 125cm

Saint Michael the Archangel Parish Church

Samboan, Cebu

Accession no. SJP-RO-SV-033",18,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC02653-768x1369.jpg,https://thekabilincenter.org/ambo/,DSC02653-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
URNA 1,sacred-furnishings-urna-1,sacred-furnishings,030-DSC00093-3.jpg,../tod-gallery-images/sacred-furnishings/030-DSC00093-3.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00093-3-1.jpg,https://thekabilincenter.org/urna-1/,URNA 1,,"URNA 1

Height: 108cm

Our Lady of the Immaculate Conception Parish Church

Oslob, Cebu

Accession no. ICP-RO-SV-012",19,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00093-3-768x1152.jpg,https://thekabilincenter.org/urna-1/,DSC00093-3-768x1152.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
METALLIC CANDLE HOLDER (DAGKOTANAN),sacred-furnishings-metallic-candle-holder-dagkotanan,sacred-furnishings,083-DSC02527-2-scaled.jpg,../tod-gallery-images/sacred-furnishings/083-DSC02527-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC02527-2-1-scaled.jpg,https://thekabilincenter.org/metallic-candle-holder-dagkotanan/,METALLIC CANDLE HOLDER (DAGKOTANAN),,"METALLIC CANDLE HOLDER (DAGKOTANAN)

Height: 22cm

Saint Michael the Archangel Parish Church

Samboan, Cebu

Accession no. SJP-RO-SV-021",20,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC02527-2-768x415.jpg,https://thekabilincenter.org/metallic-candle-holder-dagkotanan/,DSC02527-2-768x415.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
CREDUZA (MINI ALTAR),sacred-furnishings-creduza-mini-altar,sacred-furnishings,036-DSC01142-scaled.jpg,../tod-gallery-images/sacred-furnishings/036-DSC01142-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01142-1-scaled.jpg,https://thekabilincenter.org/creduza-mini-altar/,CREDUZA (MINI ALTAR),,"CREDUZA (MINI ALTAR)

Wood

Height: 71cm

Archdiocesan Shrine of San Miguel Arcangel

Argao, Cebu

Accession no. APM-RO-SV-058",21,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01142-768x1369.jpg,https://thekabilincenter.org/creduza-mini-altar/,DSC01142-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
TABERNACLE,sacred-furnishings-tabernacle-3,sacred-furnishings,037-DSC00721-2-scaled.jpg,../tod-gallery-images/sacred-furnishings/037-DSC00721-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00726-2-scaled.jpg,https://thekabilincenter.org/tabernacle-3/,TABERNACLE,,"TABERNACLE

Height: 60cm

Santo Tomas de Villanueva Parish Church

Danao City, Cebu

Accession no. STVP-RO-SV-018",22,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00721-2-768x1369.jpg,https://thekabilincenter.org/tabernacle-3/,DSC00721-2-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
ALTAR,sacred-furnishings-altar-3,sacred-furnishings,038-DSC00238-1-scaled.jpg,../tod-gallery-images/sacred-furnishings/038-DSC00238-1-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00238-2-scaled.jpg,https://thekabilincenter.org/altar-3/,ALTAR,,"ALTAR

San Guillermo de Aquitania Parish Church

Dalaguete, Cebu

Accession no. DPM-RO-SV-018",23,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00238-1-768x1225.jpg,https://thekabilincenter.org/altar-3/,DSC00238-1-768x1225.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
RAMILLETE,sacred-furnishings-ramillete,sacred-furnishings,039-1-DSC00256-scaled.jpg,../tod-gallery-images/sacred-furnishings/039-1-DSC00256-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/1-DSC00256-1-scaled.jpg,https://thekabilincenter.org/ramillete/,RAMILLETE,,"RAMILLETE

Archdiocesan Museum of Cebu

Cebu City",24,true,https://thekabilincenter.org/wp-content/uploads/2023/11/1-DSC00256-768x1369.jpg,https://thekabilincenter.org/ramillete/,1-DSC00256-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
RAMILLETE,sacred-furnishings-ramillete-2,sacred-furnishings,045-DSC00302-scaled.jpg,../tod-gallery-images/sacred-furnishings/045-DSC00302-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00302-1-scaled.jpg,https://thekabilincenter.org/ramillete-2/,RAMILLETE,,"RAMILLETE

Archdiocesan Museum of Cebu

Cebu City",25,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00302-768x1369.jpg,https://thekabilincenter.org/ramillete-2/,DSC00302-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
DECORATIVE FURNISHING,sacred-furnishings-decorative-furnishing,sacred-furnishings,046-DSC00668-scaled.jpg,../tod-gallery-images/sacred-furnishings/046-DSC00668-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00665-scaled.jpg,https://thekabilincenter.org/decorative-furnishing/,DECORATIVE FURNISHING,,"DECORATIVE FURNISHING

Archdiocesan Museum of Cebu

Cebu City",26,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00668-768x1369.jpg,https://thekabilincenter.org/decorative-furnishing/,DSC00668-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
ALTAR FRONTAL RELIEF CARVING,sacred-furnishings-altar-frontal-relief-carving,sacred-furnishings,047-DSC00730-1-scaled.jpg,../tod-gallery-images/sacred-furnishings/047-DSC00730-1-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00730-2-scaled.jpg,https://thekabilincenter.org/altar-frontal-relief-carving/,ALTAR FRONTAL RELIEF CARVING,,"ALTAR FRONTAL RELIEF CARVING

Height: 40""

Archdiocesan Museum of Cebu

Cebu City

Accession no. AMC-RO-SV-067",27,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00730-1-768x431.jpg,https://thekabilincenter.org/altar-frontal-relief-carving/,DSC00730-1-768x431.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
RAMILIETA,sacred-furnishings-ramilieta,sacred-furnishings,048-DSC01953-scaled.jpg,../tod-gallery-images/sacred-furnishings/048-DSC01953-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01949.jpg,https://thekabilincenter.org/ramilieta/,RAMILIETA,,"RAMILIETA

Height: 63cm

St. Francis of Assisi Parish Church

Dumanjug , Cebu

Accession no. DUP-RO-SV-001",28,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01953-768x1369.jpg,https://thekabilincenter.org/ramilieta/,DSC01953-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
WALL DECO PAIR,sacred-furnishings-wall-deco-pair,sacred-furnishings,049-DSC02552-scaled.jpg,../tod-gallery-images/sacred-furnishings/049-DSC02552-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC02552-1-scaled.jpg,https://thekabilincenter.org/wall-deco-pair/,WALL DECO PAIR,,"WALL DECO PAIR

Wood

Various dimensions

Saint Michael the Archangel Parish Church

Samboan, Cebu

Accession no. SMPS-RO-SV-023",29,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC02552-768x488.jpg,https://thekabilincenter.org/wall-deco-pair/,DSC02552-768x488.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
DECO RELIEF ON WOOD,sacred-furnishings-deco-relief-on-wood,sacred-furnishings,050-DSC02560-scaled.jpg,../tod-gallery-images/sacred-furnishings/050-DSC02560-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC02560-1-scaled.jpg,https://thekabilincenter.org/deco-relief-on-wood/,DECO RELIEF ON WOOD,,"DECO RELIEF ON WOOD

Wood

Height: 92cm

Saint Michael the Archangel Parish Church

Samboan, Cebu

Accession no. SJP-RO-SV-020",30,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC02560-768x1247.jpg,https://thekabilincenter.org/deco-relief-on-wood/,DSC02560-768x1247.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
DECORATIVE SET,sacred-furnishings-decorative-set,sacred-furnishings,051-DSC02569-2-scaled.jpg,../tod-gallery-images/sacred-furnishings/051-DSC02569-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC02578-2-scaled.jpg,https://thekabilincenter.org/decorative-set/,DECORATIVE SET,,"DECORATIVE SET

Wood

Various dimensions

Saint Michael the Archangel Parish Church

Samboan , Cebu

Accession no. SMPS-RO-SV-018",31,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC02569-2-768x1369.jpg,https://thekabilincenter.org/decorative-set/,DSC02569-2-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
DECORATIVE SET,sacred-furnishings-decorative-set-2,sacred-furnishings,052-DSC02609-scaled.jpg,../tod-gallery-images/sacred-furnishings/052-DSC02609-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC02650-2-scaled.jpg,https://thekabilincenter.org/decorative-set-2/,DECORATIVE SET,,"DECORATIVE SET

Wood

Height: 160cm

Saint Michael the Archangel Parish Church

Samboan, Cebu

Accession no. SJP-RO-SV-015",32,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC02609-768x1369.jpg,https://thekabilincenter.org/decorative-set-2/,DSC02609-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
POLE STAND,sacred-furnishings-pole-stand,sacred-furnishings,053-1-DSC00063-3-scaled.jpg,../tod-gallery-images/sacred-furnishings/053-1-DSC00063-3-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/1-DSC00063-3-1-scaled.jpg,https://thekabilincenter.org/pole-stand/,POLE STAND,,"POLE STAND

wood

Height: 43.5cm

Our Lady of the Immaculate Conception Parish Church

Oslob, Cebu

Accession no. ICP-RO-SV-011",33,true,https://thekabilincenter.org/wp-content/uploads/2023/11/1-DSC00063-3-768x1369.jpg,https://thekabilincenter.org/pole-stand/,1-DSC00063-3-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
CARTOUCHE (SET),sacred-furnishings-cartouche-set,sacred-furnishings,054-DSC00168-3-scaled.jpg,../tod-gallery-images/sacred-furnishings/054-DSC00168-3-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00152-3-1-scaled.jpg,https://thekabilincenter.org/cartouche-set/,CARTOUCHE (SET),,"CARTOUCHE (SET)

Wood

Various dimensions

Our Lady of the Immaculate Conception Parish Church

Oslob, Cebu

Accession no. ICP-O-RO-SV-008",34,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00168-3-768x1369.jpg,https://thekabilincenter.org/cartouche-set/,DSC00168-3-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
CROSS STAND,sacred-furnishings-cross-stand,sacred-furnishings,055-DSC00515-scaled.jpg,../tod-gallery-images/sacred-furnishings/055-DSC00515-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00515-1-scaled.jpg,https://thekabilincenter.org/cross-stand/,CROSS STAND,,"CROSS STAND

Wood

Height: 45cm

Our Lady of the Immaculate Conception Parish Church

Oslob, Cebu

Accession no. ICP-RO-SV-029",35,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00515-768x431.jpg,https://thekabilincenter.org/cross-stand/,DSC00515-768x431.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
RAMILLETE,sacred-furnishings-ramillete-3,sacred-furnishings,056-DSC00164-scaled.jpg,../tod-gallery-images/sacred-furnishings/056-DSC00164-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00164-1-scaled.jpg,https://thekabilincenter.org/ramillete-3/,RAMILLETE,,"RAMILLETE

Wood

Height : 43cm

Boljoon Parish Museum

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon, Cebu

Accession no. BPM-RO-SV-012",36,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00164-768x1369.jpg,https://thekabilincenter.org/ramillete-3/,DSC00164-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
RAMILLETE,sacred-furnishings-ramillete-4,sacred-furnishings,057-DSC00174-scaled.jpg,../tod-gallery-images/sacred-furnishings/057-DSC00174-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00174-1-scaled.jpg,https://thekabilincenter.org/ramillete-4/,RAMILLETE,,"RAMILLETE

Wood

Height : 44.5cm

Boljoon Parish Museum

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon, Cebu

Accession no. BPM-RO-SV-013",37,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00174-768x1369.jpg,https://thekabilincenter.org/ramillete-4/,DSC00174-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
RAMILLETE,sacred-furnishings-ramillete-5,sacred-furnishings,058-DSC00185-scaled.jpg,../tod-gallery-images/sacred-furnishings/058-DSC00185-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00185-1-scaled.jpg,https://thekabilincenter.org/ramillete-5/,RAMILLETE,,"RAMILLETE

Wood

Height : 65.5cm

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon, Cebu

Accession no. BPM-RO-SV-014",38,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00185-768x1369.jpg,https://thekabilincenter.org/ramillete-5/,DSC00185-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
RAMILLETE #2,sacred-furnishings-ramillete-6,sacred-furnishings,059-DSC03274-scaled.jpg,../tod-gallery-images/sacred-furnishings/059-DSC03274-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC03274-1-scaled.jpg,https://thekabilincenter.org/ramillete-6/,RAMILLETE #2,,"RAMILLETE #2

Height: 40.5cm

Saints Peter and Paul Parish Church

Santa Fe, Bantayan Island, Cebu

Accession no. BIPM-RO-SV-004",39,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC03274-768x1369.jpg,https://thekabilincenter.org/ramillete-6/,DSC03274-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
DECORATIVE STAND,sacred-furnishings-decorative-stand,sacred-furnishings,065-DSC00271.jpg,../tod-gallery-images/sacred-furnishings/065-DSC00271.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00271-1.jpg,https://thekabilincenter.org/decorative-stand/,DECORATIVE STAND,,"DECORATIVE STAND

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon, Cebu",40,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00271-768x1098.jpg,https://thekabilincenter.org/decorative-stand/,DSC00271-768x1098.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
CANDLE HOLDER,sacred-furnishings-pole-stand-2,sacred-furnishings,066-DSC00282.jpg,../tod-gallery-images/sacred-furnishings/066-DSC00282.jpg,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00282-1.jpg,https://thekabilincenter.org/pole-stand-2/,CANDLE HOLDER,,"CANDLE HOLDER

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon, Cebu",41,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00282-768x1155.jpg,https://thekabilincenter.org/pole-stand-2/,DSC00282-768x1155.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
